"x"
"1" 3.21501148841997
"2" 2.90477627229535
"3" 3.34096810801646
"4" 3.00053538005851
"5" 3.15962997940574
"6" 3.15199444391938
"7" 3.25283185319851
"8" 3.07962754238175
"9" 2.91848914373323
"10" 3.28084396471115
"x"
"1" 3.13921997874057
"2" 3.06784362776372
"3" 3.11655940401363
"4" 3.20237079608375
"5" 3.06199288062873
"6" 3.17469524376975
"7" 3.20338005801566
"8" 3.1223934330807
"9" 3.27700722604517
"10" 3.16462975772568
